Sample_ID	Well	Plate_ID	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	auc_lin	auc_log	k_lin	k_log	death_lin	death_log	gr	dr	td	lagC	lagP	t_k	t_gr	t_dr	diauxie	MSE	K_Error > 20%
76	G5	210831_Cstr	1	0	0	0.088	0.086	0.088	0.03495833333333333		0.088	-0.0002509081425219242	-0.0027602037559979514	1.2847473301699774e-05	0.000417458198490173	0.0019218984410012546	0.02207245392862791	0.04507688824144586	-0.20121352190061823	15.376997117618966	0.537130872920497	0.0	0.10833333333333334	0.2833333333333333	0.38333333333333336	0.0	4.740150212842345e-08	TRUE
77	G6	210831_Cstr	1	0	0	0.085	0.085	0.087	0.03445416666666666		0.085	0.0003543379668973334	0.0052980431731025086	0.0017432707515424167	0.023157864616821504	0.0010199930541373997	0.0117945012826332	0.5295542190377339	-0.2363837742578651	1.308925801440087	-0.005472515362788439	0.0	0.058333333333333334	0.008333333333333333	0.09166666666666666	0.0	4.199999727245829e-08	FALSE
78	G7	210831_Cstr	1	0	0	0.092	0.092	0.247	0.08179166666666667		0.092	0.04431697908093835	0.30135361425075213	0.14971615909169145	0.9725696861600039	0.006303252219525823	0.026247155319999216	8.397563208251835	-0.6631486365810932	0.0825414663004652	0.026922066666241036	0.0	0.20416666666666666	0.07916666666666666	0.3958333333333333	0.0	3.145626511542593e-05	FALSE
79	G8	210831_Cstr	1	0	0	0.093	0.093	0.252	0.0796125		0.093	0.04171070191050065	0.28744662366536516	0.14831545099793964	0.9599843063723275	0.01040101079026251	0.04376691276698219	8.279287818786328	-1.228622496329558	0.0837206286013082	0.02898711002797167	0.0	0.2916666666666667	0.08333333333333333	0.3958333333333333	0.0	6.583438752744874e-05	FALSE
80	G9	210831_Cstr	1	0	0	0.094	0.094	0.265	0.08182083333333334		0.094	0.043972779245292686	0.29354794293788267	0.15111500656994464	0.9592851358725198	0.004324665473957268	0.017785611300925375	8.174945079850158	-1.126719595453179	0.08478921555918885	0.028339623612940887	0.0	0.3	0.09583333333333334	0.3333333333333333	0.0	0.00014735180811386268	FALSE
81	G10	210831_Cstr	1	0	0	0.082	0.082	0.084	0.0334625		0.082	0.0004180489818459301	0.007988795235385118	0.0014490044359184578	0.024803971099474454	8.682066350744477e-05	0.0010333832012346354	0.27557740856378576	-0.04279014324730867	2.5152540049359957	-0.026910035680960787	0.0	0.1875	0.0	0.3958333333333333	0.0	2.473956838026081e-08	TRUE
82	G11	210831_Cstr	1	0	0	0.084	0.083	0.084	0.03344583333333333		0.084	-0.00011558264078269861	-0.001804997067006561	0.0	-0.001061008920021503	0.0	0.0	0.056205963584120514	-0.07370026892690287	12.332271103626724	0.2846578898681827	0.1	0.0	0.2	0.03333333333333333	0.0	1.9795408291043014e-07	FALSE
83	G12	210831_Cstr	1	0	0	0.082	0.082	0.083	0.032875		0.082	2.559785338985173e-07	0.000867879600370391	1.1797168528171476e-06	0.002176267288751415	0.0	0.0	4.5571618404018065e-05	2.6900101604725725e-05	15210.062860063585	-47.43987038409953	0.0	0.3958333333333333	0.0	0.3958333333333333	0.0	1.5239633834073358e-07	TRUE
84	H1	210831_Cstr	1	0	0	0.096	0.096	1.429	0.37501249999999997		0.096	0.3363393493071143	0.8045437811133703	1.3259081836917228	2.695870932001249	0.3386704549147148	0.27190025752208413	29.417547390869778	-5.3681978321927	0.023562371510790017	0.04119347610663293	0.0	0.3125	0.08333333333333333	0.36666666666666664	0.0	2.9568927514039713e-05	FALSE
85	H2	210831_Cstr	1	0	0	0.096	0.096	1.458	0.3818583333333333		0.096	0.34335524537581996	0.8137886515031325	1.3582096288397931	2.7180224196740568	0.6253972810422821	0.5621087767736839	34.40163652734528	-17.57026361384112	0.020148668799781496	0.043721619212735874	0.0	0.2833333333333333	0.07916666666666666	0.3875	0.0	4.739307072359045e-05	FALSE
86	H3	210831_Cstr	1	0	0	0.096	0.096	1.439	0.3806541666666666		0.096	0.3421560322706357	0.8062519268121106	1.3435885125727083	2.707927563180389	0.13035814059394646	0.09490161138276498	34.061563607178954	-2.7149858515352143	0.020349834451341944	0.04721799016161646	0.0	0.325	0.08333333333333333	0.3958333333333333	0.0	1.3688864181515759e-05	FALSE
87	H4	210831_Cstr	1	0	0	0.083	0.083	0.085	0.0335		0.083	0.0003312872408236617	0.003579282658807243	0.0014422395069725452	0.016266929836738848	0.0013305388618296415	0.015897630059256367	0.3966656309067311	-0.1961743614920486	1.7474344297878597	0.002848982485262974	0.0	0.0625	0.0125	0.30833333333333335	0.0	6.95383155627069e-08	TRUE
88	H5	210831_Cstr	1	0	0	0.084	0.083	0.084	0.03336666666666667		0.084	5.495126574691446e-06	-0.0027819878779157805	0.000644430798619422	0.000591518873456702	0.001008935721782081	0.012076667103136951	0.1893667518945258	-0.2201118086208185	3.6603425555190228	0.03804711101554507	0.0	0.0625	0.0125	0.18333333333333332	0.0	3.7593762796511425e-08	TRUE
89	H6	210831_Cstr	1	0	0	0.082	0.082	0.084	0.03292083333333333		0.082	-0.00010105218636621033	0.0014021829412978917	3.4017316526302466e-05	0.006984837135818805	0.00045464935063338485	0.005521125155041349	0.024352568653739026	-0.04312700160606124	28.463000778914605	-0.2699014859038403	0.0	0.03333333333333333	0.0	0.12083333333333333	0.0	2.163845473727821e-07	TRUE
90	H7	210831_Cstr	1	0	0	0.095	0.095	0.313	0.10450833333333333		0.095	0.06589608841152353	0.38338855640021946	0.21525905694783432	1.1880275162687148	0.0035477493461175125	0.01144878047206399	13.70585624963096	-1.4941433218773807	0.05057306657353923	0.022433061171532244	0.0	0.37916666666666665	0.0625	0.3958333333333333	0.0	5.637844622170776e-05	FALSE
91	H8	210831_Cstr	1	0	0	0.092	0.092	1.183	0.27282083333333335		0.092	0.23613567231466004	0.6954742537863436	1.0876699629809001	2.5509412014579738	0.0009303671468439134	0.0007891838863685052	24.539390097804528	-0.8004494661233813	0.028246308396310114	0.04320623382265781	0.0	0.39166666666666666	0.08333333333333333	0.3958333333333333	1.0	1.9355700799937097e-05	FALSE
92	H9	210831_Cstr	1	0	0	0.091	0.091	0.382	0.12228333333333334		0.091	0.08552926232166412	0.4528359165667627	0.28942276158662583	1.43261737881702	0.0012491734136124144	0.0032818291114926623	20.781300165466117	-1.0660847540000478	0.03335437027716876	0.038550579996812016	0.0	0.3875	0.07916666666666666	0.3958333333333333	0.0	2.209310198924856e-05	FALSE
93	H10	210831_Cstr	1	0	0	0.086	0.086	0.086	0.03439999999999999		0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	0.0	0.0	0.0	0.0	0.0	0.0	FALSE
94	H11	210831_Cstr	1	0	0	0.085	0.084	0.085	0.03365		0.085	-3.4129349531682635e-05	-0.004131904183636292	0.00018815285737908138	-0.007083167524148528	0.0	0.0	0.025237095408040717	0.019988280656959973	27.46541031576493	0.6694978575305808	0.1	0.3958333333333333	0.30416666666666664	0.3958333333333333	0.0	9.138484276537253e-08	TRUE
95	H12	210831_Cstr	1	0	0	0.082	0.082	0.082	0.0328		0.082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	0.0	0.0	0.0	0.0	0.0	0.0	FALSE
